station,station_name,valid(UTC),tmpf,sknt,vis1_coeff,vis2_coeff,vis3_coeff,ptype,precip,
MDW,Chicago Midway,2022-02-20 02:00,17,11,0.055,0.075,,NP,0,
MDW,Chicago Midway,2022-02-20 03:00,17,13,0.055,0.077,,NP,0,
MDW,Chicago Midway,2022-02-20 04:00,17,9,0.056,0.08,,NP,0,
MDW,Chicago Midway,2022-02-20 05:00,17,11,0.06,0.084,,NP,0,
MDW,Chicago Midway,2022-02-20 06:00,18,13,0.062,0.089,,NP,0,
MDW,Chicago Midway,2022-02-20 07:00,20,11,0.058,0.088,,NP,0,
MDW,Chicago Midway,2022-02-20 08:00,22,15,0.051,0.079,,NP,0,
MDW,Chicago Midway,2022-02-20 09:00,24,16,0.05,0.073,,NP,0,
MDW,Chicago Midway,2022-02-20 10:00,25,19,0.05,0.072,,NP,0,
MDW,Chicago Midway,2022-02-20 11:00,26,13,0.05,0.071,,NP,0,
MDW,Chicago Midway,2022-02-20 12:00,28,14,0.05,0.067,,NP,0,
MDW,Chicago Midway,2022-02-20 13:00,29,16,0.05,0.068,,NP,0,
MDW,Chicago Midway,2022-02-20 14:00,32,15,0.05,0.064,,NP,0,
MDW,Chicago Midway,2022-02-20 15:00,36,19,0.051,0.07,,NP,0,
MDW,Chicago Midway,2022-02-20 16:00,39,18,0.05,0.065,,NP,0,
MDW,Chicago Midway,2022-02-20 17:00,42,21,0.05,0.073,,NP,0,
MDW,Chicago Midway,2022-02-20 18:00,45,17,0.059,0.067,,NP,0,
MDW,Chicago Midway,2022-02-20 19:00,48,21,0.055,0.061,,NP,0,
MDW,Chicago Midway,2022-02-20 20:00,49,24,0.05,0.065,,NP,0,
MDW,Chicago Midway,2022-02-20 21:00,49,22,0.05,0.065,,NP,0,
MDW,Chicago Midway,2022-02-20 22:00,49,16,0.05,0.064,,NP,0,
MDW,Chicago Midway,2022-02-20 23:00,48,17,0.05,0.065,,NP,0,
MDW,Chicago Midway,2022-02-21 00:00,45,10,0.051,0.067,,NP,0,
MDW,Chicago Midway,2022-02-21 01:00,46,11,0.05,0.069,,NP,0,
MDW,Chicago Midway,2022-02-21 02:00,44,11,0.054,0.073,,NP,0,
MDW,Chicago Midway,2022-02-21 03:00,44,10,0.052,0.073,,NP,0,
MDW,Chicago Midway,2022-02-21 04:00,42,7,0.053,0.073,,NP,0,
MDW,Chicago Midway,2022-02-21 05:00,40,5,0.063,0.085,,NP,0,
MDW,Chicago Midway,2022-02-21 06:00,40,6,0.059,0.079,,NP,0,
MDW,Chicago Midway,2022-02-21 07:00,40,6,0.055,0.075,,NP,0,
MDW,Chicago Midway,2022-02-21 08:00,38,2,0.052,0.073,,NP,0,
MDW,Chicago Midway,2022-02-21 09:00,36,4,0.059,0.079,,NP,0,
MDW,Chicago Midway,2022-02-21 10:00,36,7,0.105,0.121,,NP,0,
MDW,Chicago Midway,2022-02-21 11:00,36,7,0.307,0.331,,NP,0,
MDW,Chicago Midway,2022-02-21 12:00,36,8,0.211,0.271,,NP,0,
MDW,Chicago Midway,2022-02-21 13:00,37,8,0.169,0.198,,NP,0,
MDW,Chicago Midway,2022-02-21 14:00,37,5,0.248,0.262,,NP,0,
MDW,Chicago Midway,2022-02-21 15:00,38,3,0.337,0.367,,NP,0,
MDW,Chicago Midway,2022-02-21 16:00,42,3,0.345,0.416,,NP,0,
MDW,Chicago Midway,2022-02-21 17:00,44,2,0.225,0.257,,NP,0,
MDW,Chicago Midway,2022-02-21 18:00,46,3,0.16,0.189,,NP,0,
MDW,Chicago Midway,2022-02-21 19:00,49,5,0.209,0.251,,NP,0,
MDW,Chicago Midway,2022-02-21 20:00,49,8,0.194,0.217,,NP,0,
MDW,Chicago Midway,2022-02-21 21:00,49,7,0.184,0.21,,NP,0,
MDW,Chicago Midway,2022-02-21 22:00,48,8,0.135,0.155,,NP,0,
MDW,Chicago Midway,2022-02-21 23:00,46,7,0.124,0.142,,NP,0,
MDW,Chicago Midway,2022-02-22 00:00,46,4,0.128,0.15,,NP,0,
MDW,Chicago Midway,2022-02-22 01:00,46,3,0.15,0.169,,NP,0,
MDW,Chicago Midway,2022-02-22 02:00,48,2,0.142,0.165,,NP,0,
MDW,Chicago Midway,2022-02-22 03:00,49,5,0.138,0.146,,NP,0,
MDW,Chicago Midway,2022-02-22 04:00,53,4,0.128,0.15,,NP,0,
MDW,Chicago Midway,2022-02-22 05:00,54,5,0.113,0.13,,NP,0,
MDW,Chicago Midway,2022-02-22 06:00,53,6,0.12,0.135,,NP,0,
MDW,Chicago Midway,2022-02-22 07:00,53,2,1.791,1.787,,NP,0,
MDW,Chicago Midway,2022-02-22 08:00,53,9,1.064,1.585,,?1,0,
MDW,Chicago Midway,2022-02-22 09:00,53,7,0.48,0.545,,?1,0,
MDW,Chicago Midway,2022-02-22 10:00,53,7,0.405,0.451,,NP,0,
MDW,Chicago Midway,2022-02-22 11:00,42,10,0.814,0.826,,NP,0,
MDW,Chicago Midway,2022-02-22 12:00,39,7,1.928,2.103,,P ,0,
MDW,Chicago Midway,2022-02-22 13:00,38,11,0.407,0.378,,?2,0,
MDW,Chicago Midway,2022-02-22 14:00,37,12,0.222,0.225,,NP,0,
MDW,Chicago Midway,2022-02-22 15:00,37,6,0.41,0.407,,R-,0,
MDW,Chicago Midway,2022-02-22 16:00,38,8,0.441,0.432,,R-,0,
MDW,Chicago Midway,2022-02-22 17:00,37,9,0.481,0.667,,R-,0,
MDW,Chicago Midway,2022-02-22 18:00,37,7,0.978,0.881,,R ,0,
MDW,Chicago Midway,2022-02-22 19:00,38,10,0.206,0.256,,NP,0,
MDW,Chicago Midway,2022-02-22 20:00,37,7,0.442,0.537,,?0,0,
MDW,Chicago Midway,2022-02-22 21:00,37,12,0.568,0.666,,NP,0,
MDW,Chicago Midway,2022-02-22 22:00,36,17,0.203,0.185,,NP,0,
MDW,Chicago Midway,2022-02-22 23:00,33,11,0.061,0.079,,NP,0,
MDW,Chicago Midway,2022-02-23 00:00,30,17,0.076,0.097,,NP,0,
MDW,Chicago Midway,2022-02-23 01:00,28,15,0.069,0.092,,NP,0,
MDW,Chicago Midway,2022-02-23 02:00,27,15,0.103,0.116,,NP,0,
MDW,Chicago Midway,2022-02-23 03:00,26,11,0.078,0.089,,?1,0,
MDW,Chicago Midway,2022-02-23 04:00,26,8,0.367,0.307,,S-,0,
MDW,Chicago Midway,2022-02-23 05:00,26,8,0.094,0.12,,?1,0,
MDW,Chicago Midway,2022-02-23 06:00,26,15,0.118,0.107,,?1,0,
MDW,Chicago Midway,2022-02-23 07:00,25,13,0.056,0.061,,?1,0,
MDW,Chicago Midway,2022-02-23 08:00,24,9,0.061,0.109,,?0,0,
MDW,Chicago Midway,2022-02-23 09:00,23,9,0.072,0.091,,?1,0,
MDW,Chicago Midway,2022-02-23 10:00,22,10,0.306,0.293,,?0,0,
MDW,Chicago Midway,2022-02-23 11:00,22,13,0.078,0.127,,?1,0,
MDW,Chicago Midway,2022-02-23 12:00,20,12,0.064,0.077,,?1,0,
MDW,Chicago Midway,2022-02-23 13:00,20,12,0.091,0.116,,?0,0,
MDW,Chicago Midway,2022-02-23 14:00,18,12,0.059,0.083,,NP,0,
MDW,Chicago Midway,2022-02-23 15:00,19,12,0.059,0.078,,NP,0,
MDW,Chicago Midway,2022-02-23 16:00,21,8,0.059,0.075,,NP,0,
MDW,Chicago Midway,2022-02-23 17:00,23,8,0.056,0.05,,NP,0,
MDW,Chicago Midway,2022-02-23 18:00,24,8,0.076,0.072,,NP,0,
MDW,Chicago Midway,2022-02-23 19:00,24,5,0.05,0.059,,NP,0,
MDW,Chicago Midway,2022-02-23 20:00,25,10,0.056,0.086,,NP,0,
MDW,Chicago Midway,2022-02-23 21:00,23,8,0.053,0.088,,NP,0,
MDW,Chicago Midway,2022-02-23 22:00,23,8,0.054,0.083,,NP,0,
MDW,Chicago Midway,2022-02-23 23:00,23,10,0.052,0.089,,?1,0,
MDW,Chicago Midway,2022-02-24 00:00,23,8,0.054,0.05,,?0,0,
MDW,Chicago Midway,2022-02-24 01:00,24,9,0.156,0.215,,?0,0,
MDW,Chicago Midway,2022-02-24 02:00,24,5,0.112,0.17,,?0,0,
MDW,Chicago Midway,2022-02-24 03:00,23,8,0.139,0.18,,?0,0,
MDW,Chicago Midway,2022-02-24 04:00,23,9,0.079,,,?0,0,
MDW,Chicago Midway,2022-02-24 05:00,23,13,0.072,,,?0,0,
MDW,Chicago Midway,2022-02-24 06:00,24,9,0.054,,,?0,0,
MDW,Chicago Midway,2022-02-24 07:00,24,6,0.054,,,NP,0,
MDW,Chicago Midway,2022-02-24 08:00,27,10,0.05,,,NP,0,
MDW,Chicago Midway,2022-02-24 09:00,27,11,0.054,,,?0,0,
MDW,Chicago Midway,2022-02-24 10:00,27,12,0.114,,,?0,0,
MDW,Chicago Midway,2022-02-24 11:00,27,9,0.077,,,?0,0,
MDW,Chicago Midway,2022-02-24 12:00,27,11,0.085,,,?1,0,
MDW,Chicago Midway,2022-02-24 13:00,27,16,0.074,,,?1,0,
MDW,Chicago Midway,2022-02-24 14:00,27,15,0.081,,,?1,0,
MDW,Chicago Midway,2022-02-24 15:00,27,14,0.085,,,?1,0,
MDW,Chicago Midway,2022-02-24 16:00,27,10,0.063,,,NP,0,
MDW,Chicago Midway,2022-02-24 17:00,28,9,0.079,,,NP,0,
MDW,Chicago Midway,2022-02-24 18:00,28,13,0.086,,,?1,0,
MDW,Chicago Midway,2022-02-24 19:00,28,12,0.077,,,NP,0,
MDW,Chicago Midway,2022-02-24 20:00,29,16,0.078,,,NP,0,
MDW,Chicago Midway,2022-02-24 21:00,29,10,1.138,,,S-,0,
MDW,Chicago Midway,2022-02-24 22:00,28,9,2.178,,,S-,0,
MDW,Chicago Midway,2022-02-24 23:00,28,16,0.206,,,?1,0,
MDW,Chicago Midway,2022-02-25 00:00,29,15,0.199,,,?1,0,
MDW,Chicago Midway,2022-02-25 01:00,28,14,1.337,,,S-,0,
MDW,Chicago Midway,2022-02-25 02:00,27,12,2.169,,,S-,0,
MDW,Chicago Midway,2022-02-25 03:00,28,9,1.732,,,S-,0,
MDW,Chicago Midway,2022-02-25 04:00,27,10,1.588,,,S-,0,
MDW,Chicago Midway,2022-02-25 05:00,27,6,0.298,,,?0,0,
MDW,Chicago Midway,2022-02-25 06:00,27,2,0.213,,,?1,0,
MDW,Chicago Midway,2022-02-25 07:00,26,5,4.615,,,S ,0,
MDW,Chicago Midway,2022-02-25 08:00,27,5,1.8,,,S ,0,
MDW,Chicago Midway,2022-02-25 09:00,27,5,0.535,,,S-,0,
MDW,Chicago Midway,2022-02-25 10:00,28,11,0.354,,,S-,0,
MDW,Chicago Midway,2022-02-25 11:00,27,9,0.423,,,S-,0,
MDW,Chicago Midway,2022-02-25 12:00,27,9,0.083,,,?0,0,
MDW,Chicago Midway,2022-02-25 13:00,23,10,0.095,,,NP,0,
MDW,Chicago Midway,2022-02-25 14:00,23,8,0.086,,,NP,0,
MDW,Chicago Midway,2022-02-25 15:00,24,9,0.075,,,NP,0,
MDW,Chicago Midway,2022-02-25 16:00,26,6,0.077,,,NP,0,
MDW,Chicago Midway,2022-02-25 17:00,30,7,0.058,,,NP,0,
MDW,Chicago Midway,2022-02-25 18:00,30,4,0.059,,,?0,0,
MDW,Chicago Midway,2022-02-25 19:00,30,6,0.05,,,NP,0,
MDW,Chicago Midway,2022-02-25 20:00,29,3,0.054,,,?0,0,
MDW,Chicago Midway,2022-02-25 21:00,30,3,0.05,,,NP,0,
MDW,Chicago Midway,2022-02-25 22:00,30,7,0.056,,,NP,0,
MDW,Chicago Midway,2022-02-25 23:00,29,6,0.095,,,?0,0,
MDW,Chicago Midway,2022-02-26 00:00,29,5,0.063,,,NP,0,
MDW,Chicago Midway,2022-02-26 01:00,27,7,0.059,,,NP,0,
MDW,Chicago Midway,2022-02-26 02:00,25,9,0.092,,,NP,0,
MDW,Chicago Midway,2022-02-26 03:00,24,9,0.085,,,NP,0,
MDW,Chicago Midway,2022-02-26 04:00,22,5,0.088,,,NP,0,
MDW,Chicago Midway,2022-02-26 05:00,21,6,0.108,,,NP,0,
MDW,Chicago Midway,2022-02-26 06:00,20,,,,,NP,0,
MDW,Chicago Midway,2022-02-26 07:00,20,,,,,NP,0,
MDW,Chicago Midway,2022-02-26 08:00,20,,,,,NP,0,
MDW,Chicago Midway,2022-02-26 09:00,19,,,,,NP,0,
MDW,Chicago Midway,2022-02-26 10:00,18,5,0.085,,,NP,0,
MDW,Chicago Midway,2022-02-26 11:00,16,7,0.115,,,NP,0,
MDW,Chicago Midway,2022-02-26 12:00,16,7,0.122,,,NP,0,
MDW,Chicago Midway,2022-02-26 13:00,16,7,0.134,,,NP,0,
MDW,Chicago Midway,2022-02-26 14:00,18,8,0.106,,,NP,0,
MDW,Chicago Midway,2022-02-26 15:00,21,9,0.103,,,NP,0,
MDW,Chicago Midway,2022-02-26 16:00,23,10,0.103,,,NP,0,
MDW,Chicago Midway,2022-02-26 17:00,25,13,0.079,,,NP,0,
MDW,Chicago Midway,2022-02-26 18:00,28,11,0.093,,,NP,0,
MDW,Chicago Midway,2022-02-26 19:00,30,12,0.081,,,NP,0,
MDW,Chicago Midway,2022-02-26 20:00,32,11,0.088,,,NP,0,
MDW,Chicago Midway,2022-02-26 21:00,32,14,0.08,,,NP,0,
MDW,Chicago Midway,2022-02-26 22:00,33,13,0.086,,,NP,0,
MDW,Chicago Midway,2022-02-26 23:00,33,12,0.084,,,NP,0,
MDW,Chicago Midway,2022-02-27 00:00,32,11,0.094,,,NP,0,
MDW,Chicago Midway,2022-02-27 01:00,31,12,0.107,,,NP,0,
MDW,Chicago Midway,2022-02-27 02:00,31,13,0.093,,,NP,0,
MDW,Chicago Midway,2022-02-27 03:00,31,10,0.113,,,NP,0,
MDW,Chicago Midway,2022-02-27 04:00,31,11,0.119,,,NP,0,
MDW,Chicago Midway,2022-02-27 05:00,30,12,0.125,,,NP,0,
MDW,Chicago Midway,2022-02-27 06:00,31,14,0.11,,,NP,0,
MDW,Chicago Midway,2022-02-27 07:00,31,14,0.107,,,NP,0,
MDW,Chicago Midway,2022-02-27 08:00,30,15,0.109,,,NP,0,
MDW,Chicago Midway,2022-02-27 09:00,30,11,0.111,,,NP,0,
MDW,Chicago Midway,2022-02-27 10:00,30,12,0.111,,,NP,0,
MDW,Chicago Midway,2022-02-27 11:00,30,12,0.11,,,NP,0,
MDW,Chicago Midway,2022-02-27 12:00,30,10,0.109,,,NP,0,
MDW,Chicago Midway,2022-02-27 13:00,30,10,0.098,,,NP,0,
MDW,Chicago Midway,2022-02-27 14:00,32,9,0.09,,,NP,0,
MDW,Chicago Midway,2022-02-27 15:00,34,10,0.082,,,NP,0,
MDW,Chicago Midway,2022-02-27 16:00,37,9,0.088,,,NP,0,
MDW,Chicago Midway,2022-02-27 17:00,41,12,0.064,,,NP,0,
MDW,Chicago Midway,2022-02-27 18:00,42,10,0.057,,,NP,0,
MDW,Chicago Midway,2022-02-27 19:00,44,11,0.05,,,NP,0,
MDW,Chicago Midway,2022-02-27 20:00,44,8,0.055,,,NP,0,
MDW,Chicago Midway,2022-02-27 21:00,45,10,0.056,,,NP,0,
MDW,Chicago Midway,2022-02-27 22:00,45,7,0.06,,,NP,0,
MDW,Chicago Midway,2022-02-27 23:00,43,6,0.057,,,NP,0,
MDW,Chicago Midway,2022-02-28 00:00,40,7,0.07,,,NP,0,
MDW,Chicago Midway,2022-02-28 01:00,37,4,0.095,,,NP,0,
MDW,Chicago Midway,2022-02-28 02:00,34,2,0.107,,,NP,0,
MDW,Chicago Midway,2022-02-28 03:00,36,3,0.117,,,NP,0,
MDW,Chicago Midway,2022-02-28 04:00,34,4,0.125,,,NP,0,
MDW,Chicago Midway,2022-02-28 05:00,32,3,0.115,,,NP,0,
MDW,Chicago Midway,2022-02-28 06:00,32,3,0.123,,,NP,0,
MDW,Chicago Midway,2022-02-28 07:00,31,2,0.139,,,NP,0,
MDW,Chicago Midway,2022-02-28 08:00,31,3,0.149,,,NP,0,
MDW,Chicago Midway,2022-02-28 09:00,31,3,0.14,,,NP,0,
MDW,Chicago Midway,2022-02-28 10:00,29,5,0.157,,,NP,0,
MDW,Chicago Midway,2022-02-28 11:00,30,6,0.202,,,NP,0,
MDW,Chicago Midway,2022-02-28 12:00,30,8,0.156,,,NP,0,
MDW,Chicago Midway,2022-02-28 13:00,31,6,0.129,,,NP,0,
MDW,Chicago Midway,2022-02-28 14:00,34,10,0.121,,,NP,0,
MDW,Chicago Midway,2022-02-28 15:00,37,11,0.125,,,NP,0,
MDW,Chicago Midway,2022-02-28 16:00,43,14,0.078,,,NP,0,
MDW,Chicago Midway,2022-02-28 17:00,46,12,0.064,,,NP,0,
MDW,Chicago Midway,2022-02-28 18:00,48,15,0.067,,,NP,0,
MDW,Chicago Midway,2022-02-28 19:00,52,19,0.056,,,M ,0,
MDW,Chicago Midway,2022-02-28 20:00,55,17,0.062,,,M ,0,
MDW,Chicago Midway,2022-02-28 21:00,55,16,0.059,,,M ,0,
MDW,Chicago Midway,2022-02-28 22:00,54,13,0.05,,,M ,0,
MDW,Chicago Midway,2022-02-28 23:00,52,14,0.052,,,M ,0,
MDW,Chicago Midway,2022-03-01 00:00,50,9,0.056,,,M ,0,
MDW,Chicago Midway,2022-03-01 01:00,47,6,0.063,,,M ,0,
MDW,Chicago Midway,2022-03-01 02:00,47,6,0.086,,,M ,0,
MDW,Chicago Midway,2022-03-01 03:00,47,6,0.075,,,M ,0,
MDW,Chicago Midway,2022-03-01 04:00,46,6,0.074,,,M ,0,
MDW,Chicago Midway,2022-03-01 05:00,45,6,0.077,,,M ,0,
MDW,Chicago Midway,2022-03-01 06:00,44,7,0.074,,,M ,0,
MDW,Chicago Midway,2022-03-01 07:00,42,7,0.078,,,M ,0,
MDW,Chicago Midway,2022-03-01 08:00,42,6,0.076,,,M ,0,
MDW,Chicago Midway,2022-03-01 09:00,43,9,0.073,,,M ,0,
MDW,Chicago Midway,2022-03-01 10:00,44,9,0.064,,,M ,0,
MDW,Chicago Midway,2022-03-01 11:00,43,7,0.066,,,M ,0,
MDW,Chicago Midway,2022-03-01 12:00,42,9,0.064,,,M ,0,
MDW,Chicago Midway,2022-03-01 13:00,43,8,0.074,,,M ,0,
MDW,Chicago Midway,2022-03-01 14:00,45,10,0.068,,,M ,0,
MDW,Chicago Midway,2022-03-01 15:00,45,4,0.111,,,M ,0,
MDW,Chicago Midway,2022-03-01 16:00,47,6,0.069,,,M ,0,
MDW,Chicago Midway,2022-03-01 17:00,48,4,0.062,,,M ,0,
MDW,Chicago Midway,2022-03-01 18:00,50,3,0.076,,,M ,0,
MDW,Chicago Midway,2022-03-01 19:00,52,,0.071,,,M ,0,
MDW,Chicago Midway,2022-03-01 20:00,52,5,0.087,,,M ,0,
MDW,Chicago Midway,2022-03-01 21:00,49,10,0.088,,,M ,0,
MDW,Chicago Midway,2022-03-01 22:00,46,8,0.102,,,M ,0,
MDW,Chicago Midway,2022-03-01 23:00,43,8,0.122,,,M ,0,
MDW,Chicago Midway,2022-03-02 00:00,40,8,0.151,,,M ,0,
MDW,Chicago Midway,2022-03-02 01:00,39,7,0.184,,,M ,0,
MDW,Chicago Midway,2022-03-02 02:00,38,6,0.165,,,M ,0,
MDW,Chicago Midway,2022-03-02 03:00,38,7,0.128,,,M ,0,
MDW,Chicago Midway,2022-03-02 04:00,38,8,0.129,,,M ,0,
MDW,Chicago Midway,2022-03-02 05:00,37,7,0.115,,,M ,0,
MDW,Chicago Midway,2022-03-02 06:00,37,6,0.109,,,M ,0,
MDW,Chicago Midway,2022-03-02 07:00,37,5,0.092,,,M ,0,
MDW,Chicago Midway,2022-03-02 08:00,37,6,0.082,,,M ,0,
MDW,Chicago Midway,2022-03-02 09:00,35,5,0.099,,,M ,0,
MDW,Chicago Midway,2022-03-02 10:00,35,3,0.094,,,M ,0,
MDW,Chicago Midway,2022-03-02 11:00,35,5,0.111,,,M ,0,
MDW,Chicago Midway,2022-03-02 12:00,36,5,0.134,,,M ,0,
MDW,Chicago Midway,2022-03-02 13:00,36,3,0.155,,,M ,0,
MDW,Chicago Midway,2022-03-02 14:00,38,2,0.143,,,M ,0,
MDW,Chicago Midway,2022-03-02 15:00,41,,0.126,,,M ,0,
MDW,Chicago Midway,2022-03-02 16:00,45,7,0.127,,,NP,0,
MDW,Chicago Midway,2022-03-02 17:00,49,6,0.109,,,NP,0,
MDW,Chicago Midway,2022-03-02 18:00,51,3,0.106,,,NP,0,
MDW,Chicago Midway,2022-03-02 19:00,55,5,0.099,,,NP,0,
MDW,Chicago Midway,2022-03-02 20:00,58,11,0.089,,,NP,0,
MDW,Chicago Midway,2022-03-02 21:00,59,9,0.086,,,NP,0,
MDW,Chicago Midway,2022-03-02 22:00,60,7,0.083,,,NP,0,
MDW,Chicago Midway,2022-03-02 23:00,58,9,0.099,,,NP,0,
MDW,Chicago Midway,2022-03-03 00:00,48,15,0.146,,,NP,0,
MDW,Chicago Midway,2022-03-03 01:00,45,10,0.182,,,NP,0,
MDW,Chicago Midway,2022-03-03 02:00,43,13,0.149,,,NP,0,
MDW,Chicago Midway,2022-03-03 03:00,43,9,0.146,,,NP,0,
MDW,Chicago Midway,2022-03-03 04:00,39,14,0.24,,,NP,0,
MDW,Chicago Midway,2022-03-03 05:00,37,19,0.086,,,NP,0,
MDW,Chicago Midway,2022-03-03 06:00,37,11,0.057,,,NP,0,
MDW,Chicago Midway,2022-03-03 07:00,35,14,0.05,,,NP,0,
MDW,Chicago Midway,2022-03-03 08:00,34,16,0.05,,,NP,0,
MDW,Chicago Midway,2022-03-03 09:00,33,15,0.05,,,NP,0,
MDW,Chicago Midway,2022-03-03 10:00,32,15,0.05,,,NP,0,
MDW,Chicago Midway,2022-03-03 11:00,32,15,0.05,,,NP,0,
MDW,Chicago Midway,2022-03-03 12:00,31,10,0.05,,,NP,0,
MDW,Chicago Midway,2022-03-03 13:00,32,13,0.05,,,NP,0,
MDW,Chicago Midway,2022-03-03 14:00,32,10,0.053,,,NP,0,
MDW,Chicago Midway,2022-03-03 15:00,33,14,0.05,,,NP,0,
MDW,Chicago Midway,2022-03-03 16:00,34,12,0.05,,,NP,0,
MDW,Chicago Midway,2022-03-03 17:00,35,12,0.05,,,NP,0,
MDW,Chicago Midway,2022-03-03 18:00,36,8,0.05,,,NP,0,
MDW,Chicago Midway,2022-03-03 19:00,37,13,0.05,,,NP,0,
MDW,Chicago Midway,2022-03-03 20:00,34,12,0.05,,,NP,0,
MDW,Chicago Midway,2022-03-03 21:00,34,10,0.05,,,NP,0,
MDW,Chicago Midway,2022-03-03 22:00,33,11,0.05,,,NP,0,
MDW,Chicago Midway,2022-03-03 23:00,32,9,0.05,,,NP,0,
MDW,Chicago Midway,2022-03-04 00:00,32,7,0.05,,,NP,0,
MDW,Chicago Midway,2022-03-04 01:00,32,8,0.05,,,NP,0,
MDW,Chicago Midway,2022-03-04 02:00,31,8,0.05,,,NP,0,
MDW,Chicago Midway,2022-03-04 03:00,31,7,0.05,,,NP,0,
MDW,Chicago Midway,2022-03-04 04:00,31,5,0.05,,,NP,0,
MDW,Chicago Midway,2022-03-04 05:00,31,5,0.05,,,NP,0,
MDW,Chicago Midway,2022-03-04 06:00,31,5,0.05,,,NP,0,
MDW,Chicago Midway,2022-03-04 07:00,31,5,0.05,,,NP,0,
MDW,Chicago Midway,2022-03-04 08:00,31,4,0.05,,,NP,0,
MDW,Chicago Midway,2022-03-04 09:00,31,6,0.05,,,NP,0,
MDW,Chicago Midway,2022-03-04 10:00,31,7,0.05,,,NP,0,
MDW,Chicago Midway,2022-03-04 11:00,31,6,0.05,,,NP,0,
MDW,Chicago Midway,2022-03-04 12:00,30,5,0.05,,,NP,0,
MDW,Chicago Midway,2022-03-04 13:00,31,7,0.05,,,NP,0,
MDW,Chicago Midway,2022-03-04 14:00,33,8,0.052,,,NP,0,
MDW,Chicago Midway,2022-03-04 15:00,35,7,0.072,,,NP,0,
MDW,Chicago Midway,2022-03-04 16:00,38,9,0.061,,,NP,0,
MDW,Chicago Midway,2022-03-04 17:00,40,8,0.082,,,NP,0,
MDW,Chicago Midway,2022-03-04 18:00,41,10,0.063,,,NP,0,
MDW,Chicago Midway,2022-03-04 19:00,41,10,0.058,,,NP,0,
MDW,Chicago Midway,2022-03-04 20:00,41,9,0.065,,,NP,0,
MDW,Chicago Midway,2022-03-04 21:00,41,9,0.066,,,NP,0,
MDW,Chicago Midway,2022-03-04 22:00,41,9,0.072,,,NP,0,
MDW,Chicago Midway,2022-03-04 23:00,40,9,0.066,,,NP,0,
MDW,Chicago Midway,2022-03-05 00:00,40,10,0.066,,,NP,0,
MDW,Chicago Midway,2022-03-05 01:00,41,8,0.059,,,NP,0,
MDW,Chicago Midway,2022-03-05 02:00,42,9,0.053,,,NP,0,
MDW,Chicago Midway,2022-03-05 03:00,42,11,0.053,,,NP,0,
MDW,Chicago Midway,2022-03-05 04:00,42,7,0.057,,,NP,0,
MDW,Chicago Midway,2022-03-05 05:00,42,8,0.054,,,NP,0,
MDW,Chicago Midway,2022-03-05 06:00,43,6,0.05,,,NP,0,
MDW,Chicago Midway,2022-03-05 07:00,44,9,0.051,,,NP,0,
MDW,Chicago Midway,2022-03-05 08:00,45,10,0.05,,,NP,0,
MDW,Chicago Midway,2022-03-05 09:00,44,8,0.05,,,NP,0,
MDW,Chicago Midway,2022-03-05 10:00,43,,0.05,,,NP,0,
MDW,Chicago Midway,2022-03-05 11:00,43,7,0.05,,,NP,0,
MDW,Chicago Midway,2022-03-05 12:00,43,7,0.051,,,NP,0,
MDW,Chicago Midway,2022-03-05 13:00,44,6,0.06,,,NP,0,
MDW,Chicago Midway,2022-03-05 14:00,47,12,0.053,,,NP,0,
MDW,Chicago Midway,2022-03-05 15:00,53,8,0.062,,,NP,0,
MDW,Chicago Midway,2022-03-05 16:00,59,12,0.066,,,NP,0,
MDW,Chicago Midway,2022-03-05 17:00,64,10,0.069,,,NP,0,
MDW,Chicago Midway,2022-03-05 18:00,67,15,0.08,,,NP,0,
MDW,Chicago Midway,2022-03-05 19:00,68,14,0.083,,,NP,0,
MDW,Chicago Midway,2022-03-05 20:00,70,17,0.073,,,NP,0,
MDW,Chicago Midway,2022-03-05 21:00,70,13,0.072,,,NP,0,
MDW,Chicago Midway,2022-03-05 22:00,70,12,0.076,,,NP,0,
MDW,Chicago Midway,2022-03-05 23:00,71,20,0.08,,,NP,0,
MDW,Chicago Midway,2022-03-06 00:00,68,14,0.087,,,NP,0,
MDW,Chicago Midway,2022-03-06 01:00,67,18,0.082,,,NP,0,
MDW,Chicago Midway,2022-03-06 02:00,66,24,0.153,,,?2,0,
MDW,Chicago Midway,2022-03-06 03:00,64,19,0.078,,,NP,0,
MDW,Chicago Midway,2022-03-06 04:00,65,25,0.068,,,NP,0,
MDW,Chicago Midway,2022-03-06 05:00,64,21,0.067,,,NP,0,
MDW,Chicago Midway,2022-03-06 06:00,57,21,0.363,,,R-,0,
MDW,Chicago Midway,2022-03-06 07:00,60,16,0.05,,,NP,0,
MDW,Chicago Midway,2022-03-06 08:00,61,20,0.056,,,NP,0,
MDW,Chicago Midway,2022-03-06 09:00,54,31,0.093,,,NP,0,
MDW,Chicago Midway,2022-03-06 10:00,46,28,0.062,,,NP,0,
MDW,Chicago Midway,2022-03-06 11:00,43,20,0.068,,,NP,0,
MDW,Chicago Midway,2022-03-06 12:00,41,17,0.053,,,M ,0,
MDW,Chicago Midway,2022-03-06 13:00,39,19,0.05,,,NP,0,
MDW,Chicago Midway,2022-03-06 14:00,39,19,0.05,,,NP,0,
MDW,Chicago Midway,2022-03-06 15:00,39,21,0.051,,,NP,0,
